277	57	808.0	1.2
277	58	808.0	1.2
277	59	808.0	1.2
277	60	808.0	1.2
277	61	808.0	1.2
277	62	808.0	1.2
277	63	808.0	1.2
277	64	808.0	1.2
277	65	808.0	1.2
277	66	808.0	1.2
277	67	808.0	1.2
277	68	808.0	1.2
277	69	808.0	1.2
277	70	808.0	1.2
277	71	808.0	1.2
277	72	808.0	1.2
277	73	808.0	1.2
277	74	808.0	1.2
277	75	808.0	1.2
277	76	808.0	1.2
277	77	808.0	1.2
277	78	808.0	1.2
277	79	808.0	1.2
277	80	808.0	1.2
277	81	808.0	1.2
277	82	808.0	1.2
277	83	808.0	1.2
277	84	808.0	1.2
277	85	808.0	1.2
277	86	808.0	1.2
277	87	808.0	1.2
277	88	808.0	1.2
277	89	808.0	1.2
277	90	808.0	1.2
277	91	808.0	1.2
277	92	808.0	1.2
277	93	808.0	1.2
277	94	808.0	1.2
277	95	808.0	1.2
277	96	808.0	1.2
277	97	808.0	1.2
277	98	808.0	1.2
277	99	808.0	1.2
277	100	808.0	1.2
277	101	808.0	1.2
277	102	808.0	1.2
277	103	808.0	1.2
277	104	808.0	1.2
277	105	808.0	1.2
277.5	12	807.4	1.2
277.5	13	807.4	1.2
277.5	14	807.4	1.2
277.5	15	807.4	1.2
277.5	16	807.4	1.2
277.5	17	807.4	1.2
277.5	18	807.4	1.2
277.5	19	807.4	1.2
277.5	20	807.4	1.2
277.5	21	807.4	1.2
277.5	22	807.4	1.2
277.5	23	807.4	1.2
277.5	24	807.4	1.2
277.5	25	807.4	1.2
277.5	26	807.4	1.2
277.5	27	807.4	1.2
277.5	28	807.4	1.2
277.5	29	807.4	1.2
277.5	30	807.4	1.2
277.5	31	807.4	1.2
277.5	32	807.4	1.2
277.5	33	807.4	1.2
277.5	34	807.4	1.2
277.5	35	807.4	1.2
277.5	36	807.4	1.2
277.5	37	807.4	1.2
277.5	38	807.4	1.2
277.5	39	807.4	1.2
277.5	40	807.4	1.2
277.5	41	807.4	1.2
277.5	42	807.4	1.2
277.5	43	807.4	1.2
277.5	44	807.4	1.2
277.5	45	807.4	1.2
277.5	46	807.4	1.2
277.5	47	807.4	1.2
277.5	48	807.4	1.2
277.5	49	807.4	1.2
277.5	50	807.4	1.2
277.5	51	807.4	1.2
277.5	52	807.4	1.2
277.5	53	807.4	1.2
277.5	54	807.4	1.2
277.5	55	807.4	1.2
277.5	56	807.4	1.2
277.5	57	807.4	1.2
277.5	58	807.4	1.2
277.5	59	807.4	1.2
277.5	60	807.4	1.2
277.5	61	807.4	1.2
277.5	62	807.4	1.2
277.5	63	807.4	1.2
277.5	64	807.4	1.2
277.5	65	807.4	1.2
277.5	66	807.4	1.2
277.5	67	807.4	1.2
277.5	68	807.4	1.2
277.5	69	807.4	1.2
277.5	70	807.4	1.2
277.5	71	807.4	1.2
277.5	72	807.4	1.2
277.5	73	807.4	1.2
277.5	74	807.4	1.2
277.5	75	807.4	1.2
277.5	76	807.4	1.2
277.5	77	807.4	1.2
277.5	78	807.4	1.2
277.5	79	807.4	1.2
277.5	80	807.4	1.2
277.5	81	807.4	1.2
277.5	82	807.4	1.2
277.5	83	807.4	1.2
277.5	84	807.4	1.2
277.5	85	807.4	1.2
277.5	86	807.4	1.2
277.5	87	807.4	1.2
277.5	88	807.4	1.2
277.5	89	807.4	1.2
277.5	90	807.4	1.2
277.5	91	807.4	1.2
277.5	92	807.5	1.2
277.5	93	807.5	1.2
277.5	94	807.5	1.2
277.5	95	807.5	1.2
277.5	96	807.5	1.2
277.5	97	807.5	1.2
277.5	98	807.5	1.2
277.5	99	807.5	1.2
277.5	100	807.5	1.2
277.5	101	807.5	1.2
277.5	102	807.5	1.2
277.5	103	807.5	1.2
277.5	104	807.5	1.2
277.5	105	807.5	1.2
278	12	806.8	1.1
278	13	806.8	1.1
278	14	806.8	1.1
278	15	806.8	1.1
278	16	806.8	1.1
278	17	806.8	1.1
278	18	806.8	1.1
278	19	806.8	1.1
278	20	806.8	1.1
278	21	806.8	1.1
